Time(in Hours),Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118
5.75,26.920681976867872,26.894303623419606,26.84684066611568,26.63354357392968,26.61021714245975,26.788293370348164,26.813924295851894,26.622864154001636,26.456492460730402,26.282363523988497,26.807644200202265,26.82610458186827,26.92599442445723,26.90237768974746,26.96682622147814,26.883616713443608,26.76551971374363,26.92584780583105,26.96908920275256,26.956241932358466,26.902036944517228,26.808850702729934,26.611965059706673,26.68540997590477,26.27963205854542,26.326617459225012,26.89490850608302,26.963821735924583,26.99996239380658,26.713166957919633,26.982299348896376,26.929269034297707,26.991443502920426,26.897791997292124,26.923549829699372,26.92734792050577,26.84885767164469,26.785254422153148,27.146152399477657,27.266261049561678,27.335592713981484,27.257965057430592,27.038658527612245,27.030295880271236,26.987853019972967,26.783224247410182,26.648047730849644,26.658813864982438,26.58376574212782,26.75941129968709,27.00242967258074,27.09298738414207,27.10387052479211,27.005306180506892,27.018136677907755,27.013282235890838,26.932881276491912,27.031624698207562,26.680002533414154,26.536077835033765,26.48905803003683,26.530583439045234,26.591550386538138,26.5002270396887,26.357510413111424,26.300979251874974,26.451885399355753,26.335277151384545,26.24917816815899,26.806470926797978,26.80990608050359,26.793373861061642,26.816469082974823,26.945125222701144,26.872640289411958,27.019043038850917,26.568231944453036,26.595874939232917,26.564045341758273,26.347742148264064,26.336503879789003,26.504102246570664,26.41763669103028,26.259193019864018,26.146573072592254,26.24813826889551,26.231421698501837,26.054499697080296,25.856133749040286,26.23532013543663,26.2104704650028,26.125753085638042,26.30193650218962,26.426156600781177,26.50725215530835,26.49111829980656,26.44887355878991,26.45345116060733,26.477190027763967,26.414021108000078,26.338724198985783,26.20089767760534,26.668223250517325,26.89395321976544,26.979160388758913,27.019751095210225,27.22131884971205,27.014573706291795,27.02543599752374,27.02582687514661,26.89092444391398,27.261723312535782,26.79487079413065,26.958389614998158,26.960044867432057,26.34604868514934,26.93078598913444,27.031787768339786
6.0,27.215946965036274,27.19015867014948,27.140884969267923,26.917924562717285,26.89318714516769,27.081169539024646,27.10793683468794,26.90596372093743,26.73132290502281,26.54862056915655,27.100692250721718,27.119878958588647,27.226713167722913,27.198422894624127,27.26568475896884,27.180514623032153,27.05314411722547,27.21852115650221,27.265163462395343,27.252564404494066,27.196331690828785,27.098145079488177,26.88977432086817,26.96895089184212,26.540913261275435,26.590675649191596,27.17978628429551,27.252860562220484,27.29374988925551,26.99880401368064,27.276670706162566,27.21778773379807,27.293581953928395,27.19514718575219,27.222323877211764,27.225996836851905,27.14345191108526,27.075850991866425,27.460410349256485,27.587390074772046,27.658423442291646,27.578237985698333,27.3426459137016,27.329003186205178,27.28038363461019,27.06671008820453,26.92846140346173,26.94078322728909,26.862083982715045,27.04220978230153,27.2976251700225,27.3926014917452,27.400833634066394,27.2917787972952,27.30460277092341,27.300500266597965,27.220456170885942,27.32532879556204,26.9542471124398,26.810639949202592,26.76096777892086,26.807051558671606,26.86456748815215,26.771813518460043,26.625629328435352,26.56683340474446,26.726065295310192,26.604126573294707,26.514185478364226,27.10059464783391,27.103276332395364,27.082545313899242,27.109915659295794,27.247047330236892,27.17143341440345,27.32773062299938,26.84910716530967,26.87911326527541,26.846147943575115,26.618300054409204,26.605919384029416,26.775909053879765,26.684470087705737,26.513760460623963,26.392144759980184,26.495735732135177,26.47819635095979,26.293764348920217,26.08209146490278,26.468411864642054,26.447704949807953,26.368751730385252,26.558893118483642,26.692820339273354,26.777921980582835,26.763905548060503,26.722356554282587,26.72988346065141,26.7470695029576,26.682271306219718,26.598588189339466,26.449874119577444,26.954261643349742,27.192199403731614,27.284852123799247,27.32921829952808,27.54808407386957,27.322674169784687,27.334447874036783,27.336856142642322,27.194413725250246,27.5916796212216,27.082809677513097,27.248204937842505,27.249873108769915,26.615774463439067,27.225813589830274,27.338745863714813
6.25,27.414395058317364,27.38492771369646,27.336327157563932,27.101724028484952,27.076383494532532,27.271342489902008,27.298866979683847,27.089525515819428,26.909359377956417,26.72093363880797,27.290420624163062,27.311718142512312,27.41944957106746,27.393348446513524,27.46299124278319,27.37241584512385,27.24186805211156,27.414995891647436,27.462856012675562,27.44875395872714,27.390794762229074,27.28812494924041,27.0718364887604,27.151517836647304,26.712429728868656,26.763820231301796,27.374743999592955,27.449290718041148,27.48932073989074,27.18508419078712,27.471448691057606,27.412683513540202,27.490226164588016,27.384690396632482,27.412870243603187,27.416836282949347,27.331677414033592,27.262500848158922,27.661482456623148,27.79171503381879,27.86653783309986,27.785145788971686,27.53706406799001,27.527272683013017,27.47855756258218,27.255875331339244,27.109516274632256,27.124851681278365,27.041704978788548,27.22921922731964,27.491430525645715,27.5884204884933,27.59821201218751,27.48848619990491,27.501809928481947,27.496962243793465,27.41500220786754,27.52064274994098,27.138343291246674,26.988221053399553,26.93676552739804,26.983072710115184,27.044899498048586,26.948236204220827,26.79607257852818,26.735783529127424,26.89889773047334,26.772246425691197,26.679444438262525,27.282236865790164,27.28575626979874,27.26747642727314,27.292739146760486,27.432031483181863,27.356060659487945,27.514431461634963,27.023911162126424,27.05474212685873,27.019837700306713,26.784918188614665,26.773082516176075,26.950649828425735,26.856667683273248,26.68085483510151,26.5540200923353,26.66206926692109,26.6439670226238,26.45123177428775,26.234726987383883,26.641023753057784,26.616355883106834,26.52890567412269,26.724931469864,26.8617845125979,26.950723292407282,26.936567325306772,26.892413937915393,26.89739401262219,26.917728461892725,26.848199320643474,26.762814612677982,26.61172010800422,27.124177191125646,27.369196748743114,27.463054212784655,27.50723113924947,27.72960941799477,27.50017717271869,27.51148329844717,27.51114152040352,27.36453107620373,27.769404523380395,27.272668580660078,27.44410763624204,27.445795132906415,26.7840403752233,27.423652317360023,27.52762193066958
6.5,27.53073364116643,27.502004801979428,27.45107667840823,27.213416503164925,27.187233134363268,27.38471203337066,27.413017518339316,27.200432689131294,27.01689976683951,26.824988501604572,27.406515173312886,27.426820822828436,27.53974200194206,27.509291640556526,27.578585529477554,27.487917711191216,27.354797573316464,27.53072990279025,27.57923296504443,27.566651719384865,27.50762647912144,27.40349068643628,27.18246775111892,27.263509829113346,26.81581303105117,26.86810789684017,27.491849073804005,27.56913155266916,27.611782094808596,27.297115324836103,27.593413335051494,27.53058211369985,27.605510235339597,27.499588755051185,27.528263917210065,27.53229869903744,27.445768012935474,27.375597319124555,27.783092805038446,27.91738968315377,27.992427579234764,27.906378363350395,27.654876544463505,27.646144747974553,27.597069281501035,27.371003747209073,27.22352623623122,27.237610284957608,27.153525020963606,27.34439248932996,27.61103119049475,27.709578708119786,27.720019041668706,27.608900706286008,27.6223856421689,27.61788843733365,27.533684393528286,27.642089788012154,27.249555350892802,27.09588337526451,27.0439202733291,27.091145124911208,27.154356118419752,27.055868832859957,26.901441078526737,26.840379742457294,27.00739578649152,26.877379737907994,26.78290910067723,27.397240471468262,27.400733311703064,27.38182419059818,27.40781183042356,27.55355522033772,27.474233610487286,27.639171722331724,27.134060982465908,27.164675648753732,27.12912131697322,26.890674333112507,26.87849248448815,27.062191381030956,26.96811873911616,26.788844578165907,26.660047570686753,26.769943124920037,26.751473498850984,26.55437540112632,26.33396150320014,26.747705723172302,26.723204920802903,26.63531105707221,26.83445814765314,26.97383464544246,27.063150420219632,27.047230911609333,27.001057634501606,27.007160019220063,27.030085919242143,26.96110525132435,26.87510638322336,26.720105884121907,27.246320923389753,27.494152557984204,27.58997969777876,27.633919333197003,27.860387291378725,27.63261598519875,27.6460720178231,27.65097805694885,27.500880026014713,27.92203477483713,27.386383416746515,27.562205336048837,27.563909473240418,26.88934510865355,27.54071834750941,27.649737844620084
6.75,27.77315757792222,27.745144015482413,27.690996581761265,27.44188609847882,27.414840383858465,27.61891759244403,27.649641211182857,27.428581803120014,27.238174121581682,27.03914980486937,27.644835231414753,27.666134961538422,27.779110869771515,27.749724943351513,27.817943216133553,27.729722625273663,27.589312620896976,27.77566859513727,27.82252581323677,27.812326224069793,27.75118718663914,27.642213039169416,27.412936750255895,27.496743411728502,27.03148290886833,27.085370215849945,27.74224930593682,27.820250066090495,27.86245328900735,27.529008500255795,27.840940980377837,27.77750508900903,27.8433384420815,27.738236963555636,27.76857684180685,27.77322010291578,27.68118101027389,27.60842169110734,28.02361778711088,28.156715583443702,28.232160288726426,28.139359714908384,27.90785399761295,27.907527026317148,27.856196497124856,27.610646653891713,27.453754341343448,27.46678987160176,27.37687872797462,27.576858238364103,27.854739796259413,27.95916801080119,27.972964398716023,27.860612568381548,27.872442031805935,27.869009594539392,27.778869462204348,27.889173233050457,27.473735869877405,27.312123612255963,27.259466325387994,27.307636501637017,27.374894595034366,27.27266649951756,27.114249228995412,27.05106620087184,27.221056539339546,27.089629927401425,26.99203573843125,27.635350002388368,27.63941456005762,27.622529270056464,27.646659343603393,27.79969094766812,27.713405580189473,27.87578107337843,27.354650014988724,27.385234829817154,27.34934171189122,27.103567020523137,27.091010247019735,27.287281952328243,27.19432800449883,27.0164907256468,26.885733353142804,26.998309154785215,26.979046538629937,26.780744678575854,26.553649077534047,27.0041499823544,26.96899955747759,26.86366826298861,27.062670948062873,27.19977646692316,27.28930650479096,27.270184049182976,27.220505808288376,27.22689035649577,27.25979359663932,27.185301159898245,27.105123899748218,26.949328904484467,27.47685287698198,27.732687361100812,27.83143105343649,27.878921156288616,28.111277210049597,27.87523663735868,27.888804186846265,27.893246027521688,27.73715630235133,28.166745086651435,27.622717584422386,27.812381001240468,27.814623367814235,27.10191774456044,27.791418041797655,27.890940254877464
7.0,27.940031940793897,27.907354848498482,27.853360854532514,27.59106151625533,27.562971721677453,27.772318847187822,27.804069005230154,27.57609827429263,27.381060046745375,27.177248662351886,27.801057513250395,27.822737813811997,27.939155722876876,27.90678361891668,27.97276275588827,27.882909388510612,27.73747774358894,27.928935073149514,27.978485708124563,27.96942156692388,27.906637210210643,27.793234814266466,27.554604318641196,27.638349162372105,27.164712004438147,27.220127728334983,27.891903450368712,27.974794806996083,28.01921775812356,27.6754689254038,27.996852193982686,27.92822784208206,27.995215098549988,27.883329772045375,27.914062264008223,27.91878835977648,27.826080717626372,27.752888369493267,28.18211248843029,28.318970046548497,28.395596677008154,28.299347880309725,28.05355762001652,28.056305261672055,28.005881146340343,27.75970700345606,27.597974620511863,27.612114768592583,27.518138465928704,27.723512133216477,28.005250222175636,28.109887832029766,28.12548664942109,28.013854357911946,28.027641726124326,28.023284537636705,27.93200703487114,28.042508844921123,27.613213340433614,27.446798997653154,27.393113549456857,27.44158413798899,27.5119097568414,27.407051364867513,27.24523453580787,27.181606038582228,27.35533300190689,27.2188129289596,27.11893909295786,27.77686909224859,27.781542200566964,27.76521715170732,27.789274111811093,27.952095698888556,27.863192716538542,28.031366618393104,27.49032566560464,27.520461159599485,27.48237684215936,27.231812793638674,27.2196487422537,27.428738669300337,27.335906120723063,27.149534089385817,27.01193172532268,27.126811253662435,27.107119506463835,26.899670085884722,26.66896035241119,27.127875958992924,27.0945970551184,26.98865124424688,27.193777435718218,27.3340533708207,27.425591175266295,27.406258941827232,27.35245790941116,27.357053486555337,27.392834102302185,27.318276014320972,27.23722308951138,27.07700219134108,27.617393533173555,27.87521507724581,27.97498416503001,28.019764395225426,28.254079645714135,28.02534730742329,28.041490654492947,28.05064225113961,27.890662348995978,28.335921660853355,27.7714038748321,27.962634941966268,27.96471812311886,27.23112662946682,27.950126779569235,28.0463925317957
7.25,28.13113476682179,28.099215296242363,28.042991877228133,27.767367764341223,27.738584120428428,27.955792013809987,27.989163768538724,27.751206079847794,27.55085262248495,27.341548969216834,27.987433617298997,28.01010395910712,28.123981244857617,28.09310894501793,28.1568839560975,28.06832189624312,27.914053205664512,28.112914095209188,28.163034007500787,28.156927924572738,28.0918257319412,27.972057571404886,27.723802718115376,27.809907380927093,27.323711222765247,27.380911807670714,28.07104825773718,28.15552042726944,28.201299384227028,27.84993806430639,28.17618424764631,28.105194568069706,28.17758888080453,28.060144930569976,28.09206097422565,28.097087054959264,28.000924816929516,27.92569853928843,28.363186200052336,28.49725104416734,28.573907686937556,28.4789935227352,28.24203211904924,28.25579375594282,28.198373111672947,27.936378788859088,27.767548359374047,27.780867485010198,27.68017730044582,27.890732876920474,28.181054502321054,28.288471909690287,28.306283263987613,28.193049212721647,28.205740025628607,28.20278362493898,28.109353088788712,28.219591296299114,27.76861849835963,27.601440843695954,27.54647703845356,27.59630780031067,27.66655940110435,27.560761478466713,27.39791226629997,27.33285978791561,27.507516332234513,27.371409557430685,27.269448159599396,27.951911035451825,27.95683713053254,27.94132252029468,27.964658846545902,28.140882391167487,28.04505335024252,28.207340681699275,27.650068169411483,27.680863145530374,27.64140751668132,27.384620515968095,27.372330694917718,27.59154834034062,27.50111420934286,27.310637242325797,27.16706457702346,27.280719706880504,27.260507945264298,27.05277556256526,26.818042529366732,27.2981240047582,27.26026291929986,27.146761960677352,27.353419183255607,27.491784408236494,27.58373528749174,27.5655446655448,27.509092941243512,27.51304845055977,27.552298404260206,27.4736852682985,27.3984898877764,27.236637669448054,27.775684314065064,28.03794602359319,28.140616750589935,28.18668033458185,28.42665924142525,28.19166588608384,28.207886592310977,28.216888462341043,28.052780817768316,28.49890656912805,27.947988556408134,28.141550199103282,28.143853799409243,27.38402463186961,28.14389454392322,28.230447716580496
7.5,28.479880439630115,28.44768424124319,28.388570196288878,28.093855563920258,28.063347001847674,28.291603065230433,28.327715647901186,28.075765294382528,27.865526027936006,27.646016601714532,28.32858064363203,28.352173977432876,28.469859847108022,28.436491122210057,28.49717988727327,28.40974857463664,28.2435319008977,28.452984276301066,28.50484551610826,28.502985293930998,28.43526900074642,28.307390698461806,28.043349568679716,28.133429916564097,27.622285162876747,27.68252818327492,28.409288654864582,28.49850887697768,28.548255008220845,28.17627880467996,28.520663819925563,28.444065735131876,28.517050946245785,28.395028728865373,28.428704451799895,28.43409002147596,28.3329260134882,28.253544752434923,28.715193576705182,28.852203670789,28.930515987051493,28.826944774054628,28.587776879896573,28.606195770707266,28.544580644333095,28.26575075851809,28.088634809249424,28.102495662111522,27.993517416690487,28.215983116528914,28.519587861757287,28.632349274556056,28.65269800798545,28.535704333271873,28.548163900533478,28.54633733818906,28.44940318472369,28.561824458976663,28.081601987108517,27.905264307361087,27.84819276102946,27.900151507003507,27.974654609924695,27.863738921964952,27.694346322063215,27.626342136885395,27.808394544083836,27.666527877232987,27.559693617252247,28.28328316484966,28.288387263130552,28.272406179820905,28.296472730482822,28.491750322708103,28.387659262413116,28.554618909002283,27.9600367396634,27.99103289074318,27.949171210934587,27.680139003430842,27.667499556722113,27.904479879439446,27.815334472818453,27.61545162559527,27.461914737897242,27.58001918322985,27.558769284193367,27.340305791361175,27.094511248816225,27.60322983640976,27.561876518023237,27.441291674103514,27.656648550316866,27.798208517346044,27.893346388369878,27.873541396559755,27.812183035223907,27.815441742269254,27.859984702003327,27.777569058303698,27.70433068381509,27.53557392324496,28.09442762462865,28.366993084124374,28.47426090696608,28.521617043405676,28.77185376909938,28.531348446513825,28.549733167706545,28.563343882439405,28.39038006119388,28.85998001134029,28.279035272431635,28.482077832320943,28.48453623537318,27.67964725414413,28.494120559753767,28.582199618388376
7.75,28.65084744997016,28.608334195857516,28.551665954124857,28.23725609087755,28.20596182124444,28.441179955514777,28.478360109003074,28.217511444858523,28.00276249497004,27.77860217356218,28.47913807929311,28.504951475737418,28.622424516061955,28.589101021975537,28.648601440112607,28.558608469595224,28.385595289326492,28.602863376039576,28.65852769206804,28.655019652704542,28.584692125771475,28.4506510203691,28.17575877480159,28.264341964468922,27.7477317710301,27.809702899234967,28.551813486256595,28.646305868919786,28.695274895687152,28.315852940494814,28.66632616455128,28.585443914047595,28.663679224791196,28.530768900734046,28.564421125106325,28.570089030639224,28.468210094452594,28.38819192103244,28.861247931143016,28.999202646525543,29.078098679089013,28.97471841558286,28.72416955592503,28.744918602224367,28.684982152854516,28.405592045632762,28.217578326444844,28.23406154700223,28.118915009361476,28.346178950043868,28.655076901022706,28.76788305075817,28.789268114596418,28.674605062336074,28.690297365328707,28.685958143409685,28.587645132682443,28.699622834720405,28.200722487475183,28.021630469396918,27.963389650660176,28.01475134046318,28.092310558744416,27.979682808369258,27.808465869895482,27.74011915063496,27.923452152793224,27.778284403360804,27.66955578980908,28.410473913894233,28.417015595522436,28.40351091421717,28.426029017300376,28.625579312047044,28.520240816023655,28.68914356187307,28.078012898433826,28.109118409803706,28.064887714995084,27.790155048299283,27.778414539471118,28.03232955673246,27.94162049640485,27.734852551775088,27.57480557970407,27.692701355531998,27.671074483148313,27.447997598413817,27.199593310817562,27.721152532835223,27.679987078660105,27.55308710561928,27.772839769065563,27.91553688380176,28.012100980119055,27.993650392555875,27.927150636848797,27.92585238064537,27.97615642661956,27.892686437875767,27.819527392620138,27.64890707686735,28.211899777640316,28.48543367207122,28.593434263972934,28.638569336351235,28.88583609355362,28.654759821654388,28.674748567429496,28.688588230025456,28.512433294459523,28.99007972957113,28.42104911639591,28.62417746611362,28.626632119673964,27.791213396963098,28.65045144278746,28.71969764861341
8.0,28.81523406136206,28.782118080384468,28.71969821811461,28.4007969136862,28.36844883239703,28.60970438712522,28.64878141573487,28.37977183467316,28.160020880598513,27.930704158778923,28.653137235349522,28.677803877504253,28.79682599600533,28.76158991980225,28.81615600589518,28.730986341242588,28.549634726251714,28.770986592555197,28.825044680649803,28.828810860966218,28.75769310348928,28.619595451794112,28.337208404327672,28.42910847635486,27.8971176099,27.960450145397946,28.722932393992764,28.81778832916887,28.871848871519806,28.47870277325934,28.840566870342478,28.756943804424395,28.831559728166344,28.698482002754634,28.732991561505838,28.738958601039602,28.634368096566433,28.551975509225816,29.036779170928927,29.174791559884312,29.25433077744334,29.145165730939606,28.89653421120737,28.916614578729785,28.85537654938982,28.563744787702504,28.37925532010378,28.39317864054301,28.274665490094982,28.508923418850742,28.82450854673061,28.940574310272403,28.96304727520281,28.847352243994642,28.85984137258871,28.859347668803256,28.75912922323271,28.87134490956914,28.35723362505748,28.17232229796633,28.113283103658834,28.165121076248866,28.246034493414463,28.13050545462012,27.956092573232112,27.886116040803028,28.072441230113924,27.925357302693623,27.8149127851487,28.582447253893832,28.588243116674175,28.573916443270022,28.596683141801662,28.81524924357024,28.700031524634564,28.866420673104003,28.232403804521308,28.263378998065722,28.218095812627613,27.93656867999986,27.92519432054678,28.182785186174527,28.095782690701824,27.890686815665084,27.728130547019717,27.848705254312872,27.826512486086646,27.60055973653955,27.347422971877357,27.8867530248718,27.840752605907124,27.710663078755374,27.93078669701538,28.07109638341633,28.16768524587678,28.145943432503554,28.077409195487526,28.076018592368914,28.131750903846072,28.046095842919684,27.98099984844453,27.80816099055135,28.374308855013947,28.652777080529212,28.763029693657053,28.80905660893144,29.05932318717678,28.828726877700056,28.850293596606157,28.870830784959693,28.689827261024572,29.17811773037363,28.586252728021783,28.796678542977098,28.799264348020678,27.938436434082192,28.828769492367122,28.901866756471858
8.25,29.1010448789877,29.061091921012668,28.998101686088926,28.655294772176507,28.621684648738245,28.869988267551253,28.911979253342277,28.632381620693895,28.404644275414253,28.1671018736432,28.920700634819987,28.946297503174097,29.064973278552458,29.02915894304282,29.07792158913058,28.99537131022555,28.80465081143996,29.036651265396486,29.092732736993813,29.100037279537922,29.025764698383814,28.87915127147622,28.58211030486913,28.67685023602767,28.125767811281122,28.191753791170694,28.983895707022235,29.0850052148718,29.140646388486303,28.73103822627255,29.105747572630435,29.016392134729827,29.089546654585078,28.954666581722503,28.99179139628192,28.997909740480683,28.888787382403763,28.803973563298083,29.30147097661043,29.43708650517845,29.51590752846198,29.39850488502103,29.160696996306466,29.191029389937242,29.129715992119053,28.828549382340885,28.633025006027104,28.646265986091695,28.51856284491253,28.764172389147674,29.090082690425156,29.21075449402612,29.24142213557522,29.124314265188804,29.138774478218053,29.137448475386986,29.03163885923523,29.142901362168313,28.60018062452,28.407101574724887,28.347164655346077,28.401641287063704,28.485071676438416,28.365563462439628,28.186679249970055,28.11464228887662,28.305635402240913,28.15577266950909,28.041248362748824,28.83662254467866,28.843186014502766,28.828670356532072,28.852415825681092,29.090788385194283,28.967903982133386,29.133831965170938,28.472539065734146,28.502139809866758,28.455050692635186,28.16816806232073,28.155979125358332,28.432865756071934,28.346044085689886,28.132460761781896,27.96082954059342,28.082902477832587,28.059887092561993,27.826587036338477,27.568431438781985,28.1360282803328,28.087174280256278,27.947081920006625,28.17247745254675,28.313072003991174,28.410908606306005,28.387991834613704,28.31441532026968,28.315974959559608,28.37593935018117,28.28690853518262,28.225982859007967,28.048067176667928,28.623216788338567,28.907844921515267,29.02102980603513,29.067074685438147,29.331227013025924,29.09273008441997,29.116465798129976,29.13932207650342,28.951231167053546,29.452288918209934,28.842009107096555,29.05686398532378,29.05958417017062,28.169501339160238,29.105238511323215,29.175854920810497
8.5,29.30255389168193,29.260181297532114,29.199073072112746,28.83416275845299,28.799381608336656,29.055223060341344,29.099723894357183,28.80852870669402,28.57507912698885,28.331658826975204,29.11135421232733,29.138745716480063,29.254705848599183,29.219443731706328,29.25676203547536,29.181339339505442,28.97781959201624,29.213237395854936,29.27188284217384,29.286556978828177,29.21290825709648,29.058938038092553,28.74933883182892,28.847062339221857,28.280603743998583,28.348549224046145,29.154386100493298,29.25959713199534,29.319671046659288,28.903203432642655,29.28332858509686,29.190380797854687,29.265384712169084,29.125958941275634,29.163556514267665,29.16963590643403,29.05988074473225,28.974235855715055,29.49122680453268,29.62422923846573,29.703911579687215,29.578635140187153,29.331316017555867,29.36157666969752,29.299382364613162,28.997542644125396,28.80155769995885,28.81821746749841,28.682086648760084,28.93605820172879,29.26270022918854,29.384388187727723,29.417588656809244,29.30050377941445,29.315937454531085,29.31549673127266,29.213623047800606,29.318358844745088,28.764721567453392,28.565043483346482,28.50432073863202,28.559404589844316,28.646585088103073,28.52387581397115,28.34148738385694,28.268756278657094,28.462346814381295,28.309129183657724,28.193416575102077,29.015106316435585,29.02109822280758,29.003174916612547,29.030428201670624,29.29408810078303,29.16680404568801,29.331898969337672,28.633324765203703,28.66157224662779,28.611849550536757,28.318133862201297,28.307569202519957,28.58864484543237,28.501076656723626,28.28245761863574,28.100114623112663,28.225749960393244,28.20222377378651,27.9582549250777,27.695530527196887,28.26700203200927,28.221981270503967,28.08702550245774,28.321237423775365,28.46254591376121,28.563669068633562,28.540591453224415,28.465578209523198,28.46537716694497,28.523067397068516,28.432466331515045,28.374342943965395,28.19185444283983,28.77463557977182,29.062976803581556,29.17671397391216,29.221125185761604,29.48918899286028,29.252861378746548,29.278369582912205,29.305544183312815,29.113011484476928,29.62336546916132,29.015577718632827,29.2293723382517,29.23180723356024,28.32300475835768,29.298420642682,29.384536232926493
8.75,29.517338266785856,29.47657679492059,29.409369435218824,29.03032333989438,28.99382572136938,29.258379220815286,29.30595964427498,29.001739404953813,28.76219350551524,28.512514919615228,29.32154873422397,29.348008148827503,29.46741076967052,29.425300989361244,29.455707484830054,29.39106500811308,29.17031834929975,29.412827874489217,29.473131355755253,29.493691402924895,29.41697268378943,29.257012817518657,28.935071415000408,29.035088913542605,28.45337785101648,28.523210127827593,29.353996584703864,29.465022407747284,29.53010430729371,29.09349325644158,29.490382433683905,29.388065722830905,29.460064686435143,29.3175915842229,29.353977937976776,29.360744970796446,29.24861450209094,29.159764186608456,29.686171130493726,29.818512059873363,29.893916733281607,29.761330465643844,29.529352671414664,29.55125408406051,29.487573901851448,29.17752822859221,28.97777108838903,28.99000379673817,28.848635551444712,29.10693412120746,29.4453687436848,29.571361528165877,29.60060409861594,29.48413048701207,29.499530858629655,29.500660502207328,29.39471770911756,29.503653568448094,28.915292858913777,28.713483863265786,28.652582582906547,28.706883679630252,28.796932104307892,28.673665351410342,28.49358123370415,28.419606986262707,28.614251511304946,28.46079285992078,28.343694332028267,29.209976233074517,29.216025900045214,29.19689185167438,29.225646300928,29.504947674827708,29.363435327060593,29.52903400774996,28.79673036847893,28.824968210285665,28.7746782075086,28.47019009984784,28.45995973691624,28.764290959372428,28.681986568253542,28.463111549577942,28.278250750548505,28.400949963591664,28.376796292803647,28.13746255034641,27.865153788076924,28.454645157352772,28.40772147195163,28.26776684858611,28.500652205826587,28.638599484145562,28.736024458133183,28.71019505391788,28.628627989737566,28.623752654194874,28.6962819379732,28.608872988766752,28.560157580495943,28.37460549118184,28.964475848401722,29.25396979088765,29.37220889900985,29.419262364411875,29.67890140991734,29.460241759941205,29.490367605810302,29.528527583951735,29.32987691635138,29.861630403474866,29.208587625872887,29.430452194769632,29.433438880122626,28.47431038891403,29.51274507406854,29.58463184756739
9.0,29.666632432221274,29.617372178354454,29.55516518726727,29.152891151825475,29.11577405560125,29.38553984381049,29.43474771241232,29.12236167664565,28.878620034601685,28.624651545285424,29.452016104250262,29.48113872144535,29.59591813383116,29.55691773052698,29.578952999490266,29.51625836732856,29.2883736612094,29.534914308237752,29.5981998640258,29.622263221637034,29.54582633387443,29.379083101904012,29.046695500209317,29.147510937987043,28.557470046727804,28.628849314366576,29.467709883681824,29.58263437828037,29.64867610924676,29.210495947094326,29.607840553262758,29.503752283756565,29.57936121191947,29.430674696362612,29.46813745874341,29.47473500965964,29.36246865979425,29.274131048966378,29.814529200962987,29.94354783015098,30.020330565371086,29.88390238568797,29.640266494787653,29.6683656748731,29.605804577109385,29.298388700364885,29.09384508160835,29.11085511320515,28.96133034773163,29.22679009741218,29.56371014973851,29.689105661723907,29.72380219169431,29.60871146686317,29.62662594336812,29.626543036142248,29.523801168842283,29.625089019147524,29.03038832004388,28.823301587305956,28.761706553863654,28.816744146156584,28.909454660113727,28.783519068537142,28.599938036613302,28.525888547919358,28.721972758182083,28.565575765793515,28.447356789635993,29.32507806814424,29.331411273519397,29.311144616265995,29.34152939014102,29.639152667416266,29.49766592640375,29.661694464771298,28.905028623014964,28.93176187730772,28.878767249147526,28.57177493355051,28.562915661263848,28.871548568185613,28.786825315316786,28.561228087764665,28.365950974637776,28.491253143511617,28.466764690098174,28.216754821991344,27.94430304545509,28.53781968915073,28.494230368172392,28.35580587682547,28.596751237742705,28.735652395284443,28.836735891356117,28.81236069019099,28.729369824631167,28.723786554001276,28.7922671719164,28.70206658132143,28.653745986124278,28.465405957082638,29.057168545146816,29.348445006616902,29.465657408960496,29.509433784243082,29.77495127985443,29.555260597845212,29.58600839279791,29.62370295968567,29.42253411724766,29.955194395007442,29.326568466732873,29.544086435951666,29.546694778594222,28.579305202365898,29.64678074007456,29.727013435446043
